order_id,order_date,ship_date,ship_mode,customer_id,region_id
CA-2019-103058,2019-07-23,2019-07-24,First Class,AG-10270,2
US-2019-119137,2019-07-23,2019-07-27,Standard Class,AG-10900,4
CA-2019-143917,2019-07-25,2019-07-27,Second Class,KL-16645,4
CA-2019-146528,2019-07-25,2019-07-27,Second Class,VF-21715,4
CA-2019-116190,2019-07-26,2019-08-01,Standard Class,SG-20470,3
CA-2019-169019,2019-07-26,2019-07-30,Standard Class,LF-17185,1
CA-2019-126760,2019-07-26,2019-08-02,Standard Class,KM-16720,4
US-2019-155894,2019-07-26,2019-07-30,Second Class,CL-11890,1
CA-2019-159121,2019-07-26,2019-08-01,Standard Class,JO-15145,4
US-2019-150126,2019-07-27,2019-08-02,Standard Class,AS-10045,2
CA-2019-124709,2019-07-27,2019-07-29,Second Class,GW-14605,4
CA-2019-169642,2019-07-27,2019-07-30,Second Class,BB-10990,4
CA-2019-131541,2019-07-28,2019-07-28,Same Day,CK-12205,3
CA-2019-111192,2019-07-30,2019-08-05,Standard Class,TS-21430,4
CA-2019-152296,2019-08-01,2019-08-03,First Class,IL-15100,4
CA-2019-117345,2019-08-01,2019-08-05,Standard Class,BF-10975,3
CA-2019-162684,2019-08-01,2019-08-06,Standard Class,AS-10630,2
US-2019-106299,2019-08-02,2019-08-08,Standard Class,NZ-18565,1
CA-2019-125612,2019-08-03,2019-08-08,Standard Class,BK-11260,2
CA-2019-128986,2019-08-03,2019-08-05,Second Class,GH-14410,4
CA-2019-133690,2019-08-03,2019-08-05,First Class,BS-11755,4
CA-2019-134215,2019-08-04,2019-08-08,Standard Class,ML-17395,2
CA-2019-126361,2019-08-04,2019-08-09,Second Class,VD-21670,4
CA-2019-150490,2019-08-05,2019-08-11,Standard Class,SS-20590,4
CA-2019-110065,2019-08-05,2019-08-11,Standard Class,SP-20650,2
US-2019-117968,2019-08-05,2019-08-07,Second Class,RS-19420,2
CA-2019-124723,2019-08-05,2019-08-12,Standard Class,GZ-14470,1
CA-2019-118962,2019-08-05,2019-08-09,Standard Class,CS-12130,4
CA-2019-115357,2019-08-06,2019-08-11,Second Class,RF-19735,3
CA-2019-137575,2019-08-06,2019-08-11,Standard Class,TB-21625,2
CA-2019-124478,2019-08-08,2019-08-12,Standard Class,MA-17560,1
CA-2019-154669,2019-08-08,2019-08-11,Second Class,TM-21010,4
CA-2019-131450,2019-08-08,2019-08-15,Standard Class,LR-16915,4
CA-2019-156790,2019-08-08,2019-08-10,Second Class,VG-21790,3
CA-2019-151708,2019-08-08,2019-08-14,Standard Class,MB-17305,4
CA-2019-167850,2019-08-09,2019-08-16,Standard Class,AG-10525,3
CA-2019-166471,2019-08-09,2019-08-13,Standard Class,MG-17650,4
CA-2019-161249,2019-08-09,2019-08-13,Standard Class,RD-19720,4
CA-2019-141901,2019-08-09,2019-08-14,Standard Class,GM-14500,4
CA-2019-169726,2019-08-09,2019-08-13,Standard Class,JH-15985,4
CA-2019-110527,2019-08-09,2019-08-16,Standard Class,ED-13885,4
CA-2019-127012,2019-08-11,2019-08-15,Standard Class,GM-14680,4
CA-2019-154641,2019-08-11,2019-08-16,Standard Class,KL-16645,2
CA-2019-109897,2019-08-12,2019-08-16,Standard Class,BW-11200,4
CA-2019-156244,2019-08-12,2019-08-16,Standard Class,DH-13675,3
CA-2019-153927,2019-08-12,2019-08-13,First Class,LL-16840,3
CA-2019-109302,2019-08-12,2019-08-16,Standard Class,CS-12175,2
US-2019-164406,2019-08-15,2019-08-19,Standard Class,BD-11605,4
CA-2019-109043,2019-08-15,2019-08-17,First Class,CS-12355,3
CA-2019-138023,2019-08-15,2019-08-18,First Class,KH-16510,1
CA-2019-141005,2019-08-15,2019-08-18,First Class,CS-12355,2
CA-2019-142839,2019-08-16,2019-08-20,Standard Class,TS-21610,2
CA-2019-111500,2019-08-17,2019-08-21,Standard Class,DJ-13510,3
CA-2019-129168,2019-08-17,2019-08-23,Standard Class,KB-16585,1
CA-2019-133158,2019-08-19,2019-08-21,Second Class,DW-13195,4
US-2019-164616,2019-08-19,2019-08-21,Second Class,MS-17770,2
US-2019-156559,2019-08-19,2019-08-26,Standard Class,LH-16900,3
US-2019-143581,2019-08-19,2019-08-23,Standard Class,BS-11365,3
CA-2019-121727,2019-08-19,2019-08-24,Standard Class,JK-15625,2
CA-2019-114321,2019-08-20,2019-08-25,Standard Class,NC-18535,3
CA-2019-166716,2019-08-20,2019-08-25,Second Class,CR-12730,1
CA-2019-123253,2019-08-22,2019-08-25,Second Class,DE-13255,2
US-2019-166828,2019-08-22,2019-08-25,First Class,JF-15415,1
CA-2019-130918,2019-08-22,2019-08-24,Second Class,JP-15520,3
CA-2019-124737,2019-08-23,2019-08-27,Standard Class,AP-10915,4
CA-2019-110639,2019-08-23,2019-08-23,Same Day,RH-19495,2
US-2019-112795,2019-08-23,2019-08-28,Second Class,CR-12625,1
CA-2019-154837,2019-08-23,2019-08-27,Second Class,RB-19645,4
CA-2019-107916,2019-08-24,2019-08-26,First Class,JP-15460,2
CA-2019-106719,2019-08-24,2019-08-24,Same Day,RB-19645,4
CA-2019-120432,2019-08-24,2019-08-26,Second Class,DW-13585,3
CA-2019-103660,2019-08-25,2019-08-30,Standard Class,MW-18220,4
CA-2019-104178,2019-08-25,2019-08-29,Standard Class,JM-15265,4
CA-2019-126200,2019-08-25,2019-08-29,Standard Class,JE-15715,1
CA-2019-115259,2019-08-25,2019-08-27,Second Class,RC-19960,2
CA-2019-107398,2019-08-25,2019-08-30,Standard Class,BS-11590,2
US-2019-115413,2019-08-26,2019-09-01,Standard Class,PP-18955,2
CA-2019-103331,2019-08-26,2019-09-01,Standard Class,KB-16315,2
CA-2019-123260,2019-08-26,2019-08-30,Standard Class,FM-14290,4
CA-2019-101266,2019-08-27,2019-08-30,Second Class,MM-17920,3
CA-2019-143336,2019-08-27,2019-09-01,Second Class,ZD-21925,4
CA-2019-124688,2019-08-27,2019-08-29,First Class,CC-12610,3
CA-2019-169775,2019-08-29,2019-09-02,Second Class,RA-19945,3
CA-2019-135699,2019-08-29,2019-08-29,Same Day,HH-15010,4
CA-2019-146500,2019-08-30,2019-09-04,Standard Class,AT-10735,2
CA-2019-143385,2019-08-31,2019-09-05,Standard Class,SJ-20500,4
CA-2019-165428,2019-09-01,2019-09-04,First Class,JL-15130,1
CA-2019-109855,2019-09-01,2019-09-05,Standard Class,LH-16900,2
CA-2019-126522,2019-09-01,2019-09-05,Second Class,LT-16765,4
CA-2019-158281,2019-09-02,2019-09-07,Standard Class,AG-10525,1
CA-2019-127936,2019-09-02,2019-09-04,First Class,CL-12565,2
CA-2019-151792,2019-09-02,2019-09-07,Second Class,CV-12295,1
US-2019-138828,2019-09-02,2019-09-03,First Class,KD-16345,2
CA-2019-106971,2019-09-02,2019-09-08,Standard Class,BM-11785,1
CA-2019-157721,2019-09-02,2019-09-05,First Class,JM-16195,2
CA-2019-152268,2019-09-02,2019-09-07,Standard Class,SC-20095,3
CA-2019-125171,2019-09-03,2019-09-03,Same Day,AG-10390,2
US-2019-120236,2019-09-03,2019-09-04,First Class,MR-17545,1
CA-2019-136861,2019-09-05,2019-09-07,First Class,PR-18880,3
CA-2019-106572,2019-09-05,2019-09-10,Standard Class,NP-18700,2
CA-2019-130449,2019-09-06,2019-09-09,First Class,VP-21760,4
CA-2019-105165,2019-09-07,2019-09-10,First Class,SZ-20035,1
CA-2019-131002,2019-09-07,2019-09-12,Second Class,TB-21400,1
CA-2019-100006,2019-09-07,2019-09-13,Standard Class,DK-13375,2
CA-2019-126193,2019-09-07,2019-09-14,Standard Class,SS-20410,1
CA-2019-117765,2019-09-07,2019-09-13,Standard Class,RB-19465,1
CA-2019-122882,2019-09-07,2019-09-13,Standard Class,SB-20290,2
CA-2019-109918,2019-09-07,2019-09-12,Second Class,LR-17035,4
CA-2019-168592,2019-09-08,2019-09-14,Standard Class,DP-13390,4
CA-2019-139892,2019-09-08,2019-09-12,Standard Class,BM-11140,1
CA-2019-107818,2019-09-08,2019-09-14,Standard Class,MC-17275,4
CA-2019-128839,2019-09-08,2019-09-13,Standard Class,TT-21070,3
US-2019-115987,2019-09-08,2019-09-13,Second Class,LH-17020,1
CA-2019-146815,2019-09-08,2019-09-13,Standard Class,PP-18955,2
CA-2019-146283,2019-09-08,2019-09-15,Standard Class,KT-16465,1
CA-2019-163293,2019-09-08,2019-09-11,First Class,KC-16255,3
CA-2019-123127,2019-09-08,2019-09-12,Standard Class,SP-20620,2
CA-2019-140032,2019-09-08,2019-09-13,Standard Class,TS-21340,4
CA-2019-132500,2019-09-08,2019-09-12,Standard Class,GZ-14470,4
CA-2019-102869,2019-09-09,2019-09-14,Second Class,LC-17140,2
CA-2019-144407,2019-09-09,2019-09-15,Standard Class,MS-17365,1
CA-2019-103527,2019-09-09,2019-09-14,Second Class,CC-12220,1
US-2019-131870,2019-09-09,2019-09-11,First Class,NF-18595,2
CA-2019-126403,2019-09-09,2019-09-12,Second Class,RR-19525,2
US-2019-115196,2019-09-09,2019-09-13,Standard Class,DL-12925,3
CA-2019-113383,2019-09-10,2019-09-13,First Class,SF-20065,2
CA-2019-125731,2019-09-10,2019-09-16,Standard Class,CL-12565,4
US-2019-138835,2019-09-10,2019-09-14,Standard Class,DA-13450,3
CA-2019-112837,2019-09-11,2019-09-16,Standard Class,LW-17125,4
CA-2019-138527,2019-09-12,2019-09-17,Standard Class,BN-11470,3
US-2019-119081,2019-09-12,2019-09-19,Standard Class,TA-21385,1
CA-2019-116246,2019-09-12,2019-09-17,Second Class,LW-17215,2
CA-2019-101476,2019-09-12,2019-09-13,First Class,SD-20485,2
CA-2019-103702,2019-09-12,2019-09-17,Standard Class,AF-10885,2
US-2019-150924,2019-09-12,2019-09-16,Second Class,PT-19090,1
CA-2019-142769,2019-09-13,2019-09-13,Same Day,RP-19390,4
CA-2019-140039,2019-09-13,2019-09-17,Standard Class,ON-18715,4
CA-2019-126277,2019-09-13,2019-09-18,Second Class,LH-16900,2
CA-2019-132962,2019-09-13,2019-09-16,First Class,JM-15535,2
CA-2019-113859,2019-09-13,2019-09-17,Standard Class,BC-11125,1
CA-2019-145212,2019-09-13,2019-09-19,Standard Class,DC-12850,2
US-2019-156216,2019-09-13,2019-09-17,Standard Class,EA-14035,3
US-2019-100853,2019-09-14,2019-09-19,Standard Class,JB-15400,1
CA-2019-160766,2019-09-14,2019-09-14,Same Day,DM-13015,2
CA-2019-159184,2019-09-14,2019-09-19,Standard Class,JC-15775,3
US-2019-127635,2019-09-14,2019-09-18,Second Class,SC-20260,1
CA-2019-113362,2019-09-14,2019-09-19,Standard Class,AJ-10960,2
CA-2019-145576,2019-09-14,2019-09-18,Second Class,CA-12775,3
CA-2019-149594,2019-09-15,2019-09-19,Standard Class,MF-18250,2
CA-2019-138100,2019-09-15,2019-09-20,Standard Class,AA-10315,2
CA-2019-141152,2019-09-16,2019-09-19,First Class,RF-19345,2
CA-2019-103940,2019-09-17,2019-09-21,Standard Class,BN-11515,4
CA-2019-131947,2019-09-17,2019-09-22,Standard Class,JA-15970,4
US-2019-158638,2019-09-17,2019-09-21,Standard Class,AG-10765,2
US-2019-117170,2019-09-17,2019-09-24,Standard Class,KT-16465,3
CA-2019-112851,2019-09-17,2019-09-21,Standard Class,NR-18550,4
CA-2019-132787,2019-09-19,2019-09-23,Standard Class,MC-18130,4
CA-2019-168130,2019-09-19,2019-09-19,Same Day,BS-11365,2
CA-2019-127299,2019-09-19,2019-09-24,Standard Class,JL-15835,3
US-2019-106992,2019-09-19,2019-09-21,Second Class,SB-20290,1
CA-2019-159849,2019-09-19,2019-09-19,Same Day,JK-15640,4
CA-2019-156601,2019-09-19,2019-09-24,Standard Class,FA-14230,4
CA-2019-138177,2019-09-19,2019-09-24,Standard Class,ND-18460,4
CA-2019-120411,2019-09-20,2019-09-23,First Class,SB-20185,1
CA-2019-125997,2019-09-20,2019-09-23,First Class,MW-18220,2
CA-2019-166744,2019-09-20,2019-09-24,Standard Class,DN-13690,2
CA-2019-126480,2019-09-20,2019-09-24,Standard Class,HG-14965,4
US-2019-134614,2019-09-20,2019-09-25,Standard Class,PF-19165,1
CA-2019-151953,2019-09-20,2019-09-25,Standard Class,DB-13555,3
CA-2019-156433,2019-09-20,2019-09-26,Standard Class,ES-14020,4
CA-2019-133704,2019-09-20,2019-09-26,Standard Class,MA-17995,4
CA-2019-125514,2019-09-21,2019-09-22,First Class,BM-11650,1
US-2019-135972,2019-09-21,2019-09-23,Second Class,JG-15115,4
CA-2019-153969,2019-09-21,2019-09-25,Standard Class,HF-14995,4
CA-2019-124513,2019-09-21,2019-09-25,Standard Class,SL-20155,2
CA-2019-168823,2019-09-21,2019-09-24,First Class,MA-17560,2
CA-2019-117478,2019-09-21,2019-09-24,First Class,LH-16750,2
US-2019-166310,2019-09-21,2019-09-23,First Class,JS-15940,1
CA-2019-158225,2019-09-22,2019-09-28,Standard Class,SE-20110,4
CA-2019-103191,2019-09-22,2019-09-27,Standard Class,VG-21805,1
CA-2019-156160,2019-09-22,2019-09-29,Standard Class,AS-10090,2
CA-2019-127488,2019-09-22,2019-09-24,Second Class,MS-17365,3
CA-2019-163650,2019-09-23,2019-09-25,First Class,TT-21220,2
CA-2019-116904,2019-09-23,2019-09-28,Standard Class,SC-20095,1
CA-2019-147900,2019-09-23,2019-09-28,Standard Class,JK-15640,2
CA-2019-113964,2019-09-23,2019-09-30,Standard Class,JP-16135,2
US-2019-134733,2019-09-23,2019-09-28,Standard Class,BM-11650,4
CA-2019-163559,2019-09-23,2019-09-28,Second Class,ST-20530,2
CA-2019-148369,2019-09-23,2019-09-27,Standard Class,TH-21115,2
CA-2019-123344,2019-09-24,2019-09-29,Standard Class,JD-16060,4
CA-2019-141355,2019-09-25,2019-09-30,Standard Class,BF-11005,4
US-2019-112914,2019-09-25,2019-09-30,Standard Class,MT-18070,1
CA-2019-144974,2019-09-26,2019-09-30,Standard Class,CM-12715,2
CA-2019-115049,2019-09-26,2019-10-01,Standard Class,MM-17920,1
CA-2019-132451,2019-09-26,2019-09-27,First Class,KF-16285,4
CA-2019-164385,2019-09-26,2019-10-01,Second Class,NB-18580,2
US-2019-152723,2019-09-26,2019-09-26,Same Day,HG-14965,1
CA-2019-127586,2019-09-26,2019-09-30,Standard Class,CS-12400,4
CA-2019-115133,2019-09-26,2019-09-30,Standard Class,DA-13450,2
US-2019-151925,2019-09-26,2019-10-01,Second Class,KT-16465,4
CA-2019-120887,2019-09-27,2019-10-03,Standard Class,TS-21205,2
US-2019-133130,2019-09-27,2019-10-01,Standard Class,TH-21100,4
CA-2019-125136,2019-09-28,2019-10-03,Standard Class,KD-16495,3
CA-2019-114335,2019-09-28,2019-10-03,Standard Class,XP-21865,3
CA-2019-107153,2019-09-28,2019-10-03,Standard Class,GZ-14545,2
CA-2019-126683,2019-09-29,2019-10-01,Second Class,PP-18955,4
CA-2019-124856,2019-09-29,2019-10-03,Second Class,LD-17005,2
CA-2019-146969,2019-09-29,2019-10-03,Standard Class,AP-10915,4
CA-2019-122931,2019-09-29,2019-10-03,Standard Class,SM-20950,2
CA-2019-111962,2019-09-29,2019-10-04,Standard Class,EB-14170,4
CA-2019-159478,2019-09-30,2019-10-06,Standard Class,MH-17785,2
US-2019-167633,2019-09-30,2019-10-05,Standard Class,BW-11200,3
CA-2019-137351,2019-09-30,2019-10-04,Standard Class,DB-13615,4
CA-2019-140886,2019-09-30,2019-10-04,Standard Class,KW-16570,3
CA-2019-141649,2019-09-30,2019-09-30,Same Day,DM-12955,2
CA-2019-102008,2019-09-30,2019-10-04,Standard Class,RA-19915,2
US-2019-132745,2019-10-01,2019-10-05,Standard Class,NF-18475,4
CA-2019-108189,2019-10-02,2019-10-05,First Class,ES-14080,4
US-2019-155817,2019-10-03,2019-10-09,Standard Class,SL-20155,3
CA-2019-108903,2019-10-03,2019-10-03,Same Day,DO-13435,2
CA-2019-153976,2019-10-03,2019-10-08,Second Class,BP-11290,1
CA-2019-120775,2019-10-03,2019-10-07,Standard Class,RD-19930,1
CA-2019-157882,2019-10-03,2019-10-08,Second Class,AR-10405,4
CA-2019-102085,2019-10-04,2019-10-09,Standard Class,JD-16015,4
CA-2019-153479,2019-10-04,2019-10-08,Standard Class,DF-13135,4
CA-2019-166891,2019-10-04,2019-10-06,First Class,CC-12220,2
CA-2019-152422,2019-10-05,2019-10-10,Second Class,BD-11635,2
CA-2019-152233,2019-10-05,2019-10-06,First Class,KH-16510,4
CA-2019-110611,2019-10-06,2019-10-13,Standard Class,JD-16015,2
CA-2019-109680,2019-10-06,2019-10-09,First Class,VP-21760,1
CA-2019-132542,2019-10-06,2019-10-08,Second Class,AM-10360,1
CA-2019-134677,2019-10-06,2019-10-10,Standard Class,XP-21865,4
CA-2019-132801,2019-10-07,2019-10-12,Standard Class,JG-15805,1
CA-2019-117429,2019-10-07,2019-10-13,Standard Class,MR-17545,2
CA-2019-142951,2019-10-08,2019-10-08,Same Day,JG-15115,3
CA-2019-119977,2019-10-08,2019-10-13,Second Class,DN-13690,2
CA-2019-137911,2019-10-09,2019-10-15,Standard Class,BP-11095,3
CA-2019-138240,2019-10-09,2019-10-14,Standard Class,SJ-20500,4
CA-2019-103492,2019-10-10,2019-10-15,Standard Class,CM-12715,1
US-2019-105137,2019-10-10,2019-10-10,Same Day,RB-19435,2
US-2019-134054,2019-10-10,2019-10-10,Same Day,FC-14335,4
CA-2019-150329,2019-10-10,2019-10-14,Standard Class,SD-20485,4
CA-2019-140403,2019-10-10,2019-10-10,Same Day,TN-21040,4
CA-2019-116834,2019-10-11,2019-10-16,Standard Class,Dp-13240,4
US-2019-126571,2019-10-11,2019-10-15,Standard Class,JF-15565,2
CA-2019-128538,2019-10-11,2019-10-15,Standard Class,AS-10240,4
CA-2019-114314,2019-10-11,2019-10-15,Standard Class,DB-13555,3
CA-2019-157924,2019-10-11,2019-10-13,First Class,HA-14920,4
CA-2019-139451,2019-10-12,2019-10-16,Standard Class,DN-13690,4
US-2019-154655,2019-10-12,2019-10-17,Standard Class,BP-11050,1
CA-2019-151995,2019-10-13,2019-10-15,First Class,ZC-21910,4
CA-2019-164742,2019-10-13,2019-10-18,Second Class,ML-17395,2
CA-2019-132010,2019-10-13,2019-10-15,First Class,MA-17995,3
CA-2019-123316,2019-10-13,2019-10-17,Standard Class,SP-20545,2
US-2019-151015,2019-10-14,2019-10-20,Standard Class,BD-11500,1
CA-2019-151330,2019-10-14,2019-10-17,First Class,TC-21295,2
US-2019-146353,2019-10-14,2019-10-16,Second Class,JE-15610,2
CA-2019-163748,2019-10-14,2019-10-18,Standard Class,HG-15025,1
CA-2019-143182,2019-10-15,2019-10-20,Standard Class,DL-12865,3
US-2019-122021,2019-10-15,2019-10-17,First Class,AC-10660,2
US-2019-109456,2019-10-16,2019-10-17,Same Day,LS-17245,4
CA-2019-124394,2019-10-17,2019-10-22,Second Class,TB-21520,1
CA-2019-103086,2019-10-17,2019-10-19,Second Class,EB-14170,1
CA-2019-138450,2019-10-18,2019-10-22,Standard Class,EH-13765,2
CA-2019-143168,2019-10-18,2019-10-23,Second Class,IG-15085,4
CA-2019-115084,2019-10-18,2019-10-22,Standard Class,LS-17200,3
CA-2019-110408,2019-10-18,2019-10-20,Second Class,AS-10225,3
CA-2019-100867,2019-10-19,2019-10-24,Standard Class,EH-14125,4
CA-2019-117317,2019-10-19,2019-10-19,Same Day,JF-15490,4
CA-2019-155264,2019-10-19,2019-10-22,Second Class,RP-19270,4
CA-2019-137092,2019-10-20,2019-10-22,Second Class,LS-16975,1
CA-2019-146703,2019-10-20,2019-10-25,Second Class,PO-18865,1
CA-2019-169684,2019-10-20,2019-10-23,First Class,FH-14365,3
CA-2019-100916,2019-10-21,2019-10-26,Standard Class,FH-14275,3
CA-2019-142587,2019-10-21,2019-10-22,First Class,TB-21520,2
CA-2019-169852,2019-10-21,2019-10-26,Standard Class,SF-20965,4
CA-2019-151967,2019-10-22,2019-10-26,Standard Class,NB-18580,3
CA-2019-110072,2019-10-22,2019-10-28,Standard Class,MG-17680,2
CA-2019-130729,2019-10-24,2019-10-29,Standard Class,AA-10375,4
CA-2019-108707,2019-10-24,2019-10-29,Standard Class,DB-12910,3
CA-2019-113047,2019-10-24,2019-10-24,Same Day,AP-10915,3
US-2019-158400,2019-10-25,2019-10-28,First Class,AH-10030,4
CA-2019-139542,2019-10-25,2019-10-29,Standard Class,EH-14185,2
CA-2019-162278,2019-10-26,2019-10-30,Second Class,AH-10585,4
CA-2019-148285,2019-10-27,2019-11-01,Standard Class,RD-19810,3
CA-2019-101931,2019-10-28,2019-10-31,First Class,TS-21370,4
CA-2019-107769,2019-10-28,2019-11-01,Standard Class,BT-11395,1
CA-2019-166590,2019-10-29,2019-11-02,Standard Class,NC-18625,1
CA-2019-154627,2019-10-29,2019-10-31,First Class,SA-20830,1
CA-2019-106439,2019-10-31,2019-11-04,Standard Class,GG-14650,4
CA-2019-145387,2019-10-31,2019-11-02,Second Class,AM-10705,2
US-2019-167262,2019-10-31,2019-11-03,Second Class,AC-10450,4
US-2019-120313,2019-10-31,2019-11-02,Second Class,NL-18310,4
CA-2019-108609,2019-10-31,2019-11-02,Second Class,AJ-10780,2
CA-2019-126907,2019-11-01,2019-11-08,Standard Class,SM-20950,1
CA-2019-102673,2019-11-01,2019-11-05,Standard Class,KH-16630,3
US-2019-137155,2019-11-01,2019-11-05,Standard Class,DL-12925,2
CA-2019-114195,2019-11-01,2019-11-03,First Class,EA-14035,2
CA-2019-168305,2019-11-01,2019-11-08,Standard Class,PL-18925,4
CA-2019-148915,2019-11-01,2019-11-05,Standard Class,ND-18370,4
CA-2019-152562,2019-11-01,2019-11-08,Standard Class,JO-15145,3
CA-2019-139423,2019-11-01,2019-11-05,Standard Class,DG-13300,2
CA-2019-134313,2019-11-01,2019-11-07,Standard Class,RA-19915,4
CA-2019-129147,2019-11-02,2019-11-06,Standard Class,LC-17050,2
CA-2019-148782,2019-11-02,2019-11-07,Standard Class,PO-18850,1
CA-2019-107454,2019-11-02,2019-11-06,Standard Class,RD-19720,2
CA-2019-134726,2019-11-02,2019-11-07,Second Class,SW-20755,4
CA-2019-115889,2019-11-02,2019-11-06,Standard Class,SH-20395,4
CA-2019-120670,2019-11-02,2019-11-06,Standard Class,JK-16120,3
CA-2019-146731,2019-11-03,2019-11-08,Standard Class,AT-10735,3
CA-2019-119529,2019-11-03,2019-11-05,Second Class,DM-13345,2
CA-2019-137589,2019-11-03,2019-11-08,Standard Class,MS-17770,2
CA-2019-165764,2019-11-03,2019-11-07,Standard Class,SH-20395,3
US-2019-124625,2019-11-03,2019-11-07,Standard Class,SP-20650,1
CA-2019-121573,2019-11-03,2019-11-07,Standard Class,SG-20605,2
CA-2019-155593,2019-11-03,2019-11-08,Standard Class,RP-19390,2
CA-2019-153619,2019-11-03,2019-11-03,Same Day,TC-21535,4
CA-2019-164973,2019-11-04,2019-11-09,Standard Class,NM-18445,2
CA-2019-132227,2019-11-04,2019-11-10,Standard Class,SZ-20035,2
CA-2019-121286,2019-11-04,2019-11-08,Second Class,ON-18715,3
CA-2019-125829,2019-11-04,2019-11-11,Standard Class,WB-21850,4
US-2019-134187,2019-11-04,2019-11-11,Standard Class,TH-21235,4
CA-2019-149244,2019-11-04,2019-11-08,Standard Class,MS-17530,4
US-2019-114377,2019-11-05,2019-11-05,Same Day,BG-11035,3
CA-2019-109134,2019-11-05,2019-11-10,Standard Class,DE-13255,4
CA-2019-114251,2019-11-05,2019-11-10,Standard Class,MD-17350,2
CA-2019-133634,2019-11-05,2019-11-10,Standard Class,SR-20740,3
CA-2019-120950,2019-11-06,2019-11-11,Standard Class,GA-14515,3
CA-2019-120278,2019-11-07,2019-11-12,Standard Class,MS-17365,1
CA-2019-159310,2019-11-07,2019-11-12,Standard Class,SC-20725,1
CA-2019-146990,2019-11-07,2019-11-08,First Class,BP-11095,2
CA-2019-123323,2019-11-07,2019-11-12,Standard Class,LH-16900,4
US-2019-139640,2019-11-07,2019-11-11,Second Class,TB-21595,4
CA-2019-123498,2019-11-07,2019-11-09,First Class,TC-20980,1
US-2019-126340,2019-11-08,2019-11-14,Standard Class,EB-13870,4
CA-2019-144666,2019-11-09,2019-11-11,Second Class,JP-15520,4
CA-2019-103219,2019-11-09,2019-11-13,Standard Class,BF-11215,2
CA-2019-158372,2019-11-10,2019-11-16,Standard Class,RD-19900,4
CA-2019-121006,2019-11-10,2019-11-16,Standard Class,SC-20020,1
US-2019-143287,2019-11-11,2019-11-17,Standard Class,KN-16705,2
CA-2019-163419,2019-11-11,2019-11-14,Second Class,TZ-21580,4
CA-2019-105270,2019-11-11,2019-11-18,Standard Class,AP-10915,4
CA-2019-165309,2019-11-11,2019-11-15,Standard Class,KD-16270,1
US-2019-140914,2019-11-11,2019-11-15,Standard Class,BH-11710,1
