order_item_id,order_id,product_id,quantity,sales,discount,profit
381,CA-2019-158064,OFF-BI-10002976,5,16.52,0.2,5.5755
382,CA-2019-122070,OFF-EN-10004773,8,247.84,0.0,121.4416
383,CA-2019-122070,OFF-BI-10004970,3,9.912,0.2,3.3453
384,CA-2019-111857,OFF-PA-10001878,1,48.91,0.0,22.9877
385,US-2019-112564,OFF-BI-10004876,3,2.502,0.7,-1.7514
386,US-2019-150119,FUR-CH-10002965,2,281.372,0.3,-12.0588
387,US-2019-150119,FUR-CH-10002965,2,281.372,0.3,-12.0588
388,US-2019-150119,OFF-BI-10000145,8,7.488,0.7,-5.2416
389,US-2019-150119,FUR-FU-10002191,4,22.336,0.2,7.8176
390,US-2019-157406,OFF-PA-10003543,2,10.368,0.2,3.6288
391,US-2019-157406,OFF-AR-10002221,3,6.24,0.2,0.546
392,CA-2019-166954,FUR-FU-10003708,5,303.25,0.0,63.6825
393,CA-2019-110100,TEC-PH-10004531,3,302.376,0.2,37.797
394,CA-2019-166954,OFF-AP-10001391,3,270.72,0.0,78.5088
395,CA-2019-166954,FUR-CH-10003973,5,1487.04,0.2,148.704
396,CA-2019-116785,OFF-AR-10003504,5,21.4,0.0,6.206
397,CA-2019-147298,OFF-BI-10001525,6,18.288,0.2,5.715
398,CA-2019-116785,OFF-LA-10000305,2,12.6,0.0,5.796
399,CA-2019-147298,FUR-CH-10004886,3,230.28,0.2,23.028
400,CA-2019-140228,OFF-ST-10002214,3,27.096,0.2,2.0322
401,CA-2019-132983,TEC-AC-10000736,2,159.98,0.0,57.5928
402,CA-2019-140228,OFF-ST-10001128,2,177.568,0.2,-37.7332
403,CA-2019-118976,OFF-BI-10001628,2,20.86,0.0,9.387
404,CA-2019-131387,TEC-PH-10001459,5,1679.96,0.2,125.997
405,CA-2019-118976,OFF-ST-10000877,9,497.61,0.0,129.3786
406,CA-2019-118976,OFF-AR-10004752,2,5.34,0.0,1.4952
407,CA-2019-118976,OFF-LA-10000452,1,3.15,0.0,1.512
408,CA-2019-140228,OFF-LA-10001613,3,6.912,0.2,2.5056
409,CA-2019-107811,OFF-ST-10000798,5,99.92,0.2,-1.249
410,CA-2019-118304,TEC-PH-10000376,2,19.98,0.0,5.1948
411,CA-2019-134061,FUR-FU-10001424,2,17.46,0.0,5.9364
412,CA-2019-142727,OFF-BI-10000136,3,17.94,0.0,8.6112
413,CA-2019-107811,FUR-CH-10001394,2,561.584,0.2,70.198
414,CA-2019-142727,FUR-CH-10002304,2,51.96,0.0,12.99
415,CA-2019-156006,TEC-AC-10002550,3,47.79,0.0,16.2486
416,CA-2019-160094,OFF-AR-10004010,5,174.95,0.0,45.487
417,CA-2019-160094,OFF-ST-10000585,5,826.0,0.0,214.76
418,CA-2019-115056,OFF-AP-10003971,3,26.136,0.2,1.9602
419,CA-2019-124618,TEC-CO-10004202,2,479.984,0.2,89.997
420,CA-2019-130274,OFF-LA-10002195,7,21.56,0.0,10.3488
421,CA-2019-135755,OFF-BI-10003981,3,10.896,0.2,3.9498
422,CA-2019-135755,OFF-BI-10004828,3,40.176,0.2,14.5638
423,CA-2019-155271,FUR-FU-10001473,2,27.46,0.0,9.8856
424,CA-2019-111899,OFF-AR-10001725,2,37.84,0.2,2.838
425,CA-2019-111899,OFF-FA-10000840,6,5.472,0.2,1.8468
426,US-2019-148194,OFF-AP-10000696,4,57.68,0.0,19.0344
427,US-2019-148194,FUR-FU-10001852,7,12.18,0.0,3.8976
428,CA-2019-117709,OFF-BI-10001294,4,46.8,0.0,21.06
429,CA-2019-111934,OFF-BI-10004364,2,11.88,0.0,5.346
430,CA-2019-111934,OFF-PA-10000474,1,35.44,0.0,16.6568
431,CA-2019-160738,OFF-ST-10003442,2,45.248,0.2,3.9592
432,CA-2019-110219,FUR-CH-10001146,3,127.869,0.3,-9.1335
433,CA-2019-166457,OFF-PA-10001363,2,24.56,0.0,11.5432
434,CA-2019-166457,OFF-AR-10003651,2,6.56,0.0,1.9024
435,CA-2019-166457,OFF-PA-10003016,3,9.42,0.0,4.239
436,US-2019-154879,OFF-LA-10004425,2,5.78,0.0,2.7166
437,CA-2019-121664,OFF-BI-10003684,8,140.736,0.2,52.776
438,US-2019-154879,OFF-AR-10001897,6,107.94,0.0,30.2232
439,CA-2019-166086,FUR-TA-10003469,2,194.25,0.3,-38.85
440,CA-2019-166086,OFF-AR-10002578,3,8.64,0.0,2.5056
441,CA-2019-166086,OFF-BI-10001078,3,16.14,0.0,7.9086
442,CA-2019-166086,FUR-CH-10004675,4,872.32,0.0,244.2496
443,CA-2019-116666,TEC-CO-10001449,5,1799.97,0.4,239.996
444,CA-2019-158771,OFF-ST-10000107,3,83.25,0.0,14.985
445,CA-2019-158771,OFF-LA-10003121,5,20.65,0.0,9.499
446,CA-2019-158771,OFF-LA-10001641,3,9.45,0.0,4.536
447,US-2019-102071,TEC-AC-10003441,4,67.8,0.0,4.068
448,CA-2019-158771,OFF-PA-10002689,7,45.36,0.0,21.7728
449,US-2019-102071,TEC-AC-10000109,3,167.97,0.0,40.3128
450,CA-2019-159709,TEC-PH-10003988,5,43.6,0.2,4.36
451,CA-2019-159709,OFF-EN-10001434,3,158.13,0.0,77.4837
452,CA-2019-103310,OFF-SU-10004737,6,41.04,0.0,11.0808
453,CA-2019-114181,OFF-AR-10000716,5,22.32,0.2,5.301
454,CA-2019-103310,FUR-CH-10002320,1,256.784,0.2,32.098
455,CA-2019-103310,TEC-PH-10001817,5,1432.0,0.2,125.3
456,CA-2019-103310,OFF-PA-10004353,2,39.96,0.0,19.1808
457,CA-2019-114181,FUR-BO-10004467,7,349.965,0.5,-216.9783
458,CA-2019-152100,FUR-CH-10000015,8,1212.96,0.3,-69.312
459,CA-2019-139017,TEC-AC-10001013,2,46.864,0.2,7.6154
460,CA-2019-127523,OFF-AP-10004249,3,35.91,0.0,9.6957
461,CA-2019-119172,OFF-BI-10002026,9,104.58,0.8,-172.557
462,CA-2019-103849,TEC-PH-10002597,1,100.792,0.2,6.2995
463,CA-2019-103849,FUR-FU-10000723,4,66.112,0.6,-84.2928
464,CA-2019-119172,OFF-PA-10003036,3,17.472,0.2,5.6784
465,CA-2019-103849,TEC-AC-10001465,2,58.112,0.2,7.264
466,CA-2019-155887,FUR-TA-10002228,3,700.056,0.3,-130.0104
467,CA-2019-127159,FUR-FU-10000010,7,34.79,0.0,10.7849
468,CA-2019-113768,OFF-PA-10003063,2,8.0,0.0,3.84
469,CA-2019-140165,OFF-FA-10002815,2,7.104,0.2,2.3976
470,CA-2019-167164,OFF-ST-10000107,2,55.5,0.0,9.99
471,CA-2019-114433,TEC-AC-10002800,3,149.97,0.0,52.4895
472,CA-2019-140165,OFF-BI-10004519,8,398.352,0.7,-331.96
473,CA-2019-113768,FUR-CH-10002439,6,279.456,0.2,20.9592
474,CA-2019-106810,FUR-FU-10004306,2,310.88,0.2,23.316
475,US-2019-163146,TEC-AC-10002217,3,56.4,0.0,3.384
476,CA-2019-125150,FUR-CH-10002439,5,232.88,0.2,17.466
477,CA-2019-148761,OFF-BI-10000666,3,91.68,0.0,45.84
478,CA-2019-133963,OFF-PA-10001526,1,3.984,0.2,1.4442
479,CA-2019-164224,OFF-PA-10001526,4,15.936,0.2,5.7768
480,CA-2019-164224,FUR-FU-10000308,3,149.232,0.2,3.7308
481,CA-2019-103373,TEC-PH-10002885,2,779.796,0.4,-168.9558
482,CA-2019-130155,OFF-SU-10004737,5,34.2,0.0,9.234
483,US-2019-107699,OFF-BI-10001249,9,57.42,0.0,26.4132
484,US-2019-114188,FUR-FU-10000076,7,139.86,0.0,60.1398
485,US-2019-114188,OFF-AR-10004511,9,38.52,0.0,11.9412
486,US-2019-114188,OFF-AP-10000124,4,33.28,0.0,9.3184
487,CA-2019-130673,OFF-PA-10000289,2,10.368,0.2,3.6288
488,CA-2019-130673,OFF-ST-10000636,5,66.96,0.2,-13.392
489,CA-2019-130673,TEC-AC-10004227,2,20.784,0.2,-3.6372
490,CA-2019-130673,FUR-FU-10003489,3,10.332,0.6,-5.9409
491,CA-2019-127166,OFF-BI-10000977,3,18.24,0.8,-31.008
492,CA-2019-104780,OFF-AR-10003514,8,31.84,0.0,10.5072
493,CA-2019-117639,OFF-BI-10003925,7,2715.93,0.0,1276.4871
494,CA-2019-152443,OFF-BI-10001071,7,447.86,0.0,219.4514
495,CA-2019-117639,TEC-PH-10001530,3,617.97,0.0,173.0316
496,CA-2019-152443,OFF-PA-10003022,3,17.94,0.0,8.7906
497,CA-2019-127166,OFF-PA-10001560,1,4.832,0.2,1.6308
498,CA-2019-152443,OFF-AP-10001293,6,245.88,0.0,68.8464
499,CA-2019-127166,FUR-CH-10003396,2,107.772,0.3,-29.2524
500,CA-2019-127166,OFF-EN-10003134,6,56.064,0.2,21.024
501,CA-2019-143840,TEC-PH-10003171,1,44.95,0.0,12.586
502,CA-2019-143840,TEC-PH-10002660,2,135.98,0.0,33.995
503,US-2019-135881,OFF-SU-10003002,2,5.04,0.0,0.1512
504,US-2019-105767,OFF-AR-10001246,9,21.168,0.2,2.3814
505,US-2019-135881,OFF-BI-10000829,5,17.96,0.2,5.837
506,US-2019-105767,OFF-BI-10000848,2,3.282,0.7,-2.6256
507,CA-2019-138513,OFF-PA-10003177,2,12.96,0.0,6.2208
508,US-2019-135881,OFF-AP-10002118,1,208.16,0.0,56.2032
509,US-2019-105767,TEC-PH-10003092,2,55.188,0.4,-10.1178
510,CA-2019-143413,OFF-PA-10002319,3,116.28,0.0,56.9772
511,US-2019-130379,FUR-FU-10002553,2,29.32,0.6,-24.189
512,CA-2019-100391,OFF-PA-10001471,2,14.62,0.0,6.7252
513,US-2019-130379,OFF-AP-10001394,2,75.6,0.8,-166.32
514,CA-2019-144029,OFF-AR-10000716,3,13.392,0.2,3.1806
515,CA-2019-158029,FUR-CH-10000988,2,225.296,0.2,22.5296
516,CA-2019-156349,TEC-PH-10002726,2,83.984,0.2,31.494
517,CA-2019-156349,TEC-PH-10000441,2,201.584,0.2,20.1584
518,CA-2019-156349,FUR-BO-10000362,2,290.666,0.15,27.3568
519,CA-2019-144029,FUR-CH-10003981,2,359.772,0.3,-5.1396
520,CA-2019-144029,OFF-ST-10001837,3,102.624,0.2,7.6968
521,CA-2019-129574,OFF-PA-10002893,5,48.4,0.0,23.232
522,CA-2019-124429,OFF-ST-10001809,4,359.32,0.0,7.1864
523,CA-2019-139192,TEC-PH-10000486,12,1113.504,0.2,125.2692
524,CA-2019-139192,TEC-AC-10001606,1,99.99,0.0,37.9962
525,US-2019-117058,OFF-BI-10004139,6,17.46,0.8,-30.555
526,CA-2019-124429,FUR-TA-10002607,10,567.12,0.2,-28.356
527,CA-2019-135993,TEC-AC-10004877,4,27.6,0.0,2.208
528,CA-2019-135993,TEC-PH-10001552,6,57.408,0.2,5.7408
529,CA-2019-108861,OFF-BI-10003876,4,136.96,0.2,51.36
530,CA-2019-103429,OFF-PA-10001712,4,39.96,0.0,17.982
531,CA-2019-146885,OFF-PA-10001622,3,13.62,0.0,6.129
532,CA-2019-103429,OFF-AP-10001005,3,235.95,0.0,77.8635
533,CA-2019-103429,TEC-PH-10003505,5,464.0,0.0,134.56
534,CA-2019-140473,TEC-CO-10004202,3,719.976,0.2,134.9955
535,CA-2019-145800,FUR-TA-10001539,3,355.455,0.5,-184.8366
536,CA-2019-103429,OFF-BI-10004233,2,25.584,0.2,8.9544
537,CA-2019-105872,OFF-BI-10003684,4,70.368,0.2,26.388
538,CA-2019-166051,TEC-PH-10002680,3,659.97,0.0,197.991
539,CA-2019-166051,TEC-PH-10002538,3,113.73,0.0,32.9817
540,CA-2019-131926,OFF-ST-10002276,2,166.72,0.0,41.68
541,CA-2019-111003,OFF-AR-10002135,6,289.2,0.0,83.868
542,CA-2019-131926,OFF-PA-10004082,6,47.88,0.0,23.94
543,CA-2019-131926,OFF-AP-10002945,5,1503.25,0.0,496.0725
544,CA-2019-131926,OFF-PA-10000061,4,25.92,0.0,12.4416
545,CA-2019-131926,FUR-CH-10004063,7,2001.86,0.0,580.5394
546,US-2019-157070,OFF-BI-10001765,4,138.56,0.0,66.5088
547,US-2019-157070,OFF-AP-10004859,5,65.52,0.1,12.376
548,US-2019-165659,FUR-FU-10001935,6,22.2,0.0,9.102
549,US-2019-165659,TEC-PH-10002563,7,881.93,0.0,229.3018
550,CA-2019-111003,OFF-BI-10001072,3,45.48,0.0,20.9208
551,CA-2019-104472,FUR-FU-10000246,6,73.32,0.0,21.996
552,CA-2019-104472,OFF-BI-10001658,3,59.808,0.2,19.4376
553,CA-2019-100895,OFF-ST-10001490,2,356.94,0.0,107.082
554,CA-2019-100895,TEC-PH-10001425,3,239.97,0.0,67.1916
555,CA-2019-100895,OFF-AR-10004511,2,8.56,0.0,2.6536
556,CA-2019-163867,FUR-FU-10001475,7,61.544,0.6,-40.0036
557,CA-2019-163867,OFF-ST-10000877,3,132.696,0.2,9.9522
558,CA-2019-135657,FUR-TA-10004086,6,515.88,0.0,113.4936
559,CA-2019-163867,OFF-LA-10001771,4,15.936,0.2,5.1792
560,CA-2019-141299,OFF-EN-10004459,2,15.28,0.0,7.4872
561,CA-2019-147914,OFF-PA-10001685,2,16.224,0.2,5.8812
562,CA-2019-151946,FUR-FU-10002878,2,56.96,0.0,21.0752
563,CA-2019-151946,OFF-AP-10001626,4,15.56,0.0,4.0456
564,CA-2019-151946,FUR-BO-10003272,2,353.568,0.2,-44.196
565,CA-2019-151946,FUR-FU-10002191,2,13.96,0.0,6.7008
566,CA-2019-169257,OFF-PA-10002319,2,62.016,0.2,22.4808
567,CA-2019-169257,OFF-BI-10002557,1,1.365,0.7,-0.91
568,US-2019-161305,OFF-BI-10002794,3,24.588,0.8,-38.1114
569,CA-2019-159520,FUR-TA-10003238,3,991.764,0.4,-347.1174
570,CA-2019-159520,OFF-SU-10001664,2,17.14,0.0,4.4564
571,CA-2019-151897,OFF-LA-10001074,10,100.24,0.2,33.831
572,CA-2019-133270,OFF-AR-10002656,2,13.36,0.0,4.9432
573,US-2019-161305,OFF-EN-10000461,2,13.984,0.2,4.7196
574,CA-2019-159520,OFF-BI-10003982,9,149.544,0.2,50.4711
575,CA-2019-106229,FUR-TA-10002041,3,268.935,0.5,-209.7693
576,US-2019-134971,OFF-BI-10003982,3,12.462,0.8,-20.5623
577,US-2019-109162,FUR-CH-10002647,3,170.352,0.2,10.647
578,CA-2019-108147,OFF-ST-10003470,6,1676.88,0.0,83.844
579,US-2019-141257,FUR-CH-10002758,3,585.552,0.2,73.194
580,CA-2019-108147,OFF-BI-10003876,2,68.48,0.2,25.68
581,CA-2019-115812,FUR-FU-10001487,7,48.86,0.0,14.1694
582,CA-2019-115812,TEC-PH-10002275,6,907.152,0.2,90.7152
583,CA-2019-115812,OFF-AP-10002892,5,114.9,0.0,34.47
584,CA-2019-115812,FUR-TA-10001539,9,1706.184,0.2,85.3092
585,CA-2019-115812,TEC-PH-10002033,4,911.424,0.2,68.3568
586,CA-2019-133753,TEC-AC-10000303,2,63.984,0.2,10.3974
587,CA-2019-160262,FUR-FU-10002685,2,37.4,0.0,14.212
588,CA-2019-133753,TEC-PH-10000376,1,7.992,0.2,0.5994
589,CA-2019-133753,OFF-AR-10001953,2,70.368,0.2,6.1572
590,CA-2019-160262,OFF-PA-10003641,3,79.14,0.0,36.4044
591,CA-2019-160262,OFF-AR-10002335,7,18.06,0.0,4.6956
592,CA-2019-133851,OFF-SU-10001225,2,7.36,0.0,0.1472
593,CA-2019-133851,OFF-AR-10003752,2,23.1,0.0,10.626
594,CA-2019-115812,OFF-AR-10002833,4,7.28,0.0,1.9656
595,CA-2019-132612,FUR-TA-10004534,7,1441.3,0.0,245.021
596,CA-2019-115812,OFF-BI-10003910,3,18.504,0.2,5.7825
597,CA-2019-144281,OFF-LA-10003930,5,491.55,0.0,240.8595
598,CA-2019-114643,OFF-AR-10003631,3,14.52,0.0,4.7916
599,CA-2019-140487,FUR-BO-10000711,3,212.94,0.0,57.4938
600,CA-2019-126963,OFF-PA-10001952,2,36.544,0.2,11.8768
601,US-2019-141215,FUR-TA-10001520,2,99.918,0.3,-18.5562
602,US-2019-141215,FUR-CH-10003379,4,797.944,0.3,-56.996
603,US-2019-141215,OFF-BI-10002706,3,8.568,0.8,-14.5656
604,CA-2019-113929,OFF-EN-10003286,5,41.4,0.0,19.458
605,CA-2019-113929,OFF-BI-10002852,3,39.552,0.2,14.3376
606,CA-2019-113929,OFF-AR-10003772,4,35.0,0.0,10.5
607,CA-2019-136644,FUR-CH-10000225,8,647.84,0.0,32.392
608,CA-2019-156342,OFF-PA-10001725,2,62.016,0.2,22.4808
609,CA-2019-144414,FUR-FU-10003981,3,6.24,0.0,2.6208
610,CA-2019-144414,OFF-FA-10000624,5,17.9,0.0,8.95
611,CA-2019-104402,TEC-MA-10000423,3,65.97,0.0,31.0059
612,CA-2019-144414,OFF-BI-10004995,3,3266.376,0.2,1061.5722
613,CA-2019-123855,TEC-PH-10000215,5,139.8,0.2,12.2325
614,CA-2019-166863,OFF-PA-10001166,3,15.552,0.2,5.4432
615,CA-2019-166863,TEC-PH-10000369,2,201.584,0.2,20.1584
616,US-2019-112949,OFF-AP-10001005,6,471.9,0.0,155.727
617,CA-2019-166863,OFF-PA-10000587,2,11.648,0.2,4.0768
618,CA-2019-166863,TEC-MA-10001972,2,418.8,0.4,-97.72
619,CA-2019-166863,OFF-ST-10004123,7,509.488,0.2,-127.372
620,CA-2019-166863,FUR-BO-10001608,4,193.0656,0.32,-19.8744
621,US-2019-112949,OFF-AR-10003469,2,3.52,0.0,1.6896
622,CA-2019-166863,OFF-BI-10000756,4,3.392,0.8,-5.088
623,CA-2019-138317,TEC-AC-10003628,4,95.968,0.2,28.7904
624,US-2019-160780,OFF-BI-10001116,7,11.088,0.7,-8.1312
625,CA-2019-138317,OFF-BI-10000069,2,9.006,0.7,-7.2048
626,CA-2019-138317,TEC-MA-10004521,3,206.991,0.7,-172.4925
627,CA-2019-138317,FUR-FU-10000550,1,3.984,0.2,0.6474
628,CA-2019-138317,OFF-EN-10001539,4,24.896,0.2,8.4024
629,US-2019-160780,OFF-BI-10002931,2,25.164,0.7,-16.776
630,CA-2019-128146,TEC-PH-10004539,7,1322.93,0.0,357.1911
631,CA-2019-128146,OFF-AR-10001919,2,3.76,0.0,1.0904
632,CA-2019-138317,OFF-AP-10003860,2,44.416,0.2,3.8864
633,CA-2019-141278,OFF-AR-10003056,5,21.4,0.0,6.206
634,US-2019-117135,OFF-ST-10002444,3,36.84,0.0,10.3152
635,US-2019-117135,FUR-FU-10004071,1,104.01,0.0,14.5614
636,CA-2019-130624,OFF-AP-10001303,3,59.7,0.0,26.865
637,CA-2019-141796,TEC-PH-10001578,3,1214.85,0.0,352.3065
638,CA-2019-130624,OFF-PA-10003883,3,19.65,0.0,9.039
639,CA-2019-130624,TEC-PH-10003963,3,617.97,0.0,160.6722
640,US-2019-117135,TEC-PH-10002033,1,284.82,0.0,74.0532
641,CA-2019-133389,OFF-BI-10001553,3,8.226,0.7,-6.0324
642,CA-2019-124646,OFF-ST-10001097,3,501.81,0.0,0.0
643,CA-2019-124646,OFF-ST-10001469,3,161.94,0.0,9.7164
644,CA-2019-154963,FUR-CH-10000454,5,853.93,0.3,0.0
645,CA-2019-154963,TEC-PH-10004093,3,82.782,0.4,-15.1767
646,CA-2019-154963,FUR-CH-10004698,3,170.058,0.3,-4.8588
647,CA-2019-142048,TEC-AC-10004114,6,196.752,0.2,56.5662
648,CA-2019-126032,TEC-AC-10000158,3,86.376,0.2,1.0797
649,US-2019-130358,OFF-AR-10002766,9,20.016,0.2,1.7514
650,US-2019-130358,OFF-SU-10002522,1,3.104,0.2,0.3492
651,CA-2019-159814,FUR-FU-10001731,2,4.272,0.2,0.9612
652,CA-2019-164469,OFF-AR-10003478,11,71.632,0.2,17.908
653,CA-2019-164469,OFF-AR-10000475,1,9.328,0.2,0.8162
654,CA-2019-164469,TEC-PH-10002115,5,263.96,0.2,19.797
655,CA-2019-159338,FUR-TA-10004147,5,447.84,0.2,11.196
656,CA-2019-104283,TEC-AC-10000109,4,223.96,0.0,53.7504
657,CA-2019-104283,FUR-TA-10001039,1,85.98,0.0,22.3548
658,CA-2019-104283,OFF-ST-10004337,5,306.2,0.0,0.0
659,CA-2019-156993,OFF-FA-10003495,1,6.08,0.0,3.04
660,CA-2019-140858,OFF-PA-10003395,4,335.52,0.2,117.432
661,CA-2019-140858,OFF-PA-10000304,8,41.472,0.2,14.5152
662,CA-2019-140858,OFF-BI-10003094,3,3.168,0.7,-2.4288
663,CA-2019-140858,FUR-CH-10001394,5,1228.465,0.3,0.0
664,CA-2019-140858,OFF-BI-10004230,3,31.086,0.7,-22.7964
665,CA-2019-111773,OFF-BI-10000174,3,13.92,0.2,4.872
666,CA-2019-165974,OFF-AR-10003405,7,32.76,0.2,3.6855
667,CA-2019-109218,OFF-AR-10001374,5,32.4,0.0,10.368
668,CA-2019-116757,OFF-PA-10002005,5,25.92,0.2,9.072
669,CA-2019-152254,OFF-PA-10001144,7,310.688,0.2,108.7408
670,US-2019-121566,OFF-AR-10001026,3,6.6,0.0,2.904
671,US-2019-121566,OFF-BI-10004528,1,2.688,0.2,0.84
672,CA-2019-123064,OFF-AR-10004582,4,5.248,0.2,1.64
673,CA-2019-116757,OFF-FA-10002815,6,21.312,0.2,7.1928
674,CA-2019-146640,OFF-BI-10002867,7,334.768,0.2,108.7996
675,CA-2019-160773,OFF-BI-10000546,6,5.184,0.7,-3.6288
676,CA-2019-153150,OFF-BI-10003355,5,19.92,0.2,6.972
677,CA-2019-160773,TEC-PH-10004586,2,575.92,0.2,71.99
678,CA-2019-107594,OFF-AR-10000716,1,5.58,0.0,2.1762
679,CA-2019-107594,TEC-PH-10002923,2,73.98,0.0,19.9746
680,CA-2019-120096,OFF-PA-10001977,4,177.536,0.2,62.1376
681,CA-2019-120096,OFF-AP-10000692,2,32.432,0.2,3.2432
682,CA-2019-138709,OFF-PA-10004734,3,21.84,0.0,10.92
683,CA-2019-138709,OFF-BI-10000145,5,15.6,0.0,7.644
684,CA-2019-152849,OFF-AR-10002833,3,4.368,0.2,0.3822
685,CA-2019-103317,FUR-FU-10001591,2,19.52,0.2,5.368
686,CA-2019-103317,OFF-BI-10001787,5,9.81,0.7,-6.867
687,CA-2019-103317,FUR-FU-10003192,3,213.216,0.2,15.9912
688,CA-2019-157784,OFF-LA-10001934,2,14.62,0.0,6.8714
689,CA-2019-157784,TEC-AC-10003911,3,479.97,0.0,163.1898
690,CA-2019-157784,OFF-PA-10000304,3,19.44,0.0,9.3312
691,US-2019-160444,OFF-ST-10001522,3,220.776,0.2,-44.1552
692,CA-2019-107139,OFF-BI-10001670,6,180.96,0.2,67.86
693,US-2019-160444,OFF-ST-10000563,11,281.424,0.2,-35.178
694,CA-2019-134278,TEC-CO-10001046,1,559.992,0.2,174.9975
695,CA-2019-147543,FUR-CH-10000155,2,478.48,0.2,47.848
696,US-2019-138758,FUR-CH-10002880,2,172.186,0.3,-46.7362
697,US-2019-138758,FUR-FU-10003039,2,69.008,0.2,12.0764
698,CA-2019-150301,FUR-CH-10002647,1,63.882,0.1,10.647
699,CA-2019-100090,FUR-TA-10003715,3,502.488,0.2,-87.9354
700,CA-2019-100090,OFF-BI-10001597,6,196.704,0.2,68.8464
701,CA-2019-114125,OFF-BI-10003291,6,41.904,0.2,14.1426
702,CA-2019-165379,OFF-PA-10002245,3,14.352,0.2,4.485
703,CA-2019-165379,OFF-PA-10003072,2,10.368,0.2,3.6288
704,CA-2019-114125,OFF-ST-10001505,4,23.92,0.0,4.0664
705,CA-2019-113271,OFF-BI-10002609,6,14.304,0.2,4.6488
706,CA-2019-113271,OFF-PA-10002365,5,32.4,0.0,15.552
707,CA-2019-113271,OFF-AR-10003251,2,5.56,0.0,2.224
708,CA-2019-114125,OFF-LA-10004559,1,2.88,0.0,1.4112
709,CA-2019-113271,FUR-BO-10004218,1,119.833,0.15,7.049
710,CA-2019-163552,OFF-PA-10000474,5,177.2,0.0,83.284
711,CA-2019-123225,OFF-PA-10000552,2,10.368,0.2,3.6288
712,CA-2019-123225,TEC-PH-10000895,4,575.968,0.2,43.1976
713,CA-2019-163552,OFF-LA-10001175,5,14.4,0.0,7.056
714,CA-2019-133305,OFF-BI-10002954,5,18.28,0.2,6.398
715,CA-2019-133305,OFF-PA-10001970,4,49.12,0.0,23.0864
716,CA-2019-166555,TEC-PH-10004912,3,164.85,0.0,47.8065
717,CA-2019-163552,FUR-CH-10003379,3,854.94,0.0,213.735
718,CA-2019-163552,TEC-PH-10003885,3,197.97,0.0,57.4113
719,CA-2019-163552,FUR-FU-10000629,9,124.11,0.0,52.1262
720,CA-2019-124807,OFF-PA-10001526,9,35.856,0.2,12.9978
721,CA-2019-129924,OFF-BI-10003314,2,7.712,0.2,2.7956
722,CA-2019-161508,OFF-PA-10001804,3,16.032,0.2,5.6112
723,CA-2019-161508,OFF-AR-10003158,7,22.288,0.2,3.9004
724,CA-2019-161508,OFF-FA-10001561,2,3.488,0.2,0.5668
725,CA-2019-110184,TEC-PH-10000439,8,255.936,0.2,28.7928
726,CA-2019-110184,OFF-ST-10000107,9,249.75,0.0,44.955
727,CA-2019-131310,FUR-CH-10001797,4,123.136,0.2,13.8528
728,CA-2019-129924,FUR-TA-10004575,3,698.352,0.2,-17.4588
729,CA-2019-161508,FUR-CH-10002126,3,512.358,0.3,-14.6388
730,CA-2019-131310,OFF-BI-10003094,4,11.264,0.2,3.8016
731,CA-2019-124807,TEC-AC-10002857,4,23.84,0.2,3.278
732,US-2019-165862,FUR-TA-10002855,3,351.216,0.2,4.3902
733,CA-2019-164182,TEC-PH-10002583,2,23.988,0.4,-13.993
734,CA-2019-164182,FUR-FU-10001057,2,31.984,0.2,1.1994
735,CA-2019-124464,OFF-AP-10000576,1,39.48,0.0,11.0544
736,US-2019-150532,OFF-ST-10000760,5,55.92,0.2,6.291
737,US-2019-103905,TEC-PH-10001552,4,38.272,0.2,3.8272
738,CA-2019-164182,OFF-AR-10001044,2,41.584,0.2,4.6782
739,US-2019-103905,OFF-BI-10001098,7,29.932,0.8,-46.3946
740,CA-2019-109904,OFF-AR-10004999,3,17.94,0.0,4.485
741,CA-2019-164182,TEC-PH-10002070,1,13.494,0.4,-2.249
742,CA-2019-115980,OFF-FA-10000304,3,6.54,0.0,2.6814
743,CA-2019-115980,TEC-AC-10003709,3,2.97,0.0,1.3068
744,CA-2019-123295,FUR-CH-10002372,4,259.136,0.2,-25.9136
745,CA-2019-138198,OFF-BI-10002103,2,13.904,0.2,4.5188
746,US-2019-150434,OFF-BI-10002160,1,3.81,0.0,1.8288
747,US-2019-150434,TEC-PH-10000895,2,359.98,0.0,93.5948
748,US-2019-150434,FUR-TA-10004152,1,70.56,0.3,-4.032
749,US-2019-150434,OFF-BI-10003694,2,20.88,0.0,9.6048
750,CA-2019-168158,OFF-BI-10001759,2,6.096,0.2,2.2098
751,CA-2019-142965,OFF-ST-10002583,1,25.984,0.2,-5.1968
752,CA-2019-143903,OFF-ST-10003306,3,342.864,0.2,38.5722
753,CA-2019-141726,OFF-PA-10000418,1,104.85,0.0,50.328
754,CA-2019-141726,OFF-BI-10001982,2,8.704,0.2,3.1552
755,CA-2019-157546,OFF-BI-10002498,6,89.712,0.2,30.2778
756,CA-2019-157546,OFF-PA-10004569,3,22.83,0.0,10.7301
757,CA-2019-143903,FUR-FU-10003724,5,16.74,0.6,-14.229
758,CA-2019-143903,FUR-CH-10002024,2,981.372,0.3,-140.196
759,CA-2019-141726,OFF-PA-10002230,4,19.92,0.0,9.7608
760,CA-2019-141726,FUR-FU-10003577,3,43.02,0.0,15.4872
